"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"622890","1449.3202993954171","1449.3202993954171","1449.3202993954171","1984.2111009907887","1984.2111009907887","1984.2111009907887","1378.7003264408902","1378.7003264408902","1378.7003264408902","1989.4519327216844","1989.4519327216844","1989.4519327216844","2047.8173335026713","2047.8173335026713","2047.8173335026713","1453.433487664254","1453.433487664254","1453.433487664254","2136.0501256097045","2136.0501256097045","2136.0501256097045","2127.7214025587127","2127.7214025587127","2127.7214025587127","2128.2100018381207","2128.2100018381207","2128.2100018381207","2117.271063223333","2117.271063223333","2117.271063223333"
"623659","1267.9819579590205","1267.9819579590205","1267.9819579590205","1994.4628777839553","1994.4628777839553","1994.4628777839553","1369.685919672032","1369.685919672032","1369.685919672032","1974.2136636488572","1974.2136636488572","1974.2136636488572","2046.2101251426955","2046.2101251426955","2046.2101251426955","1455.8204365796826","1455.8204365796826","1455.8204365796826","2128.154270153877","2128.154270153877","2128.154270153877","2122.22617031076","2122.22617031076","2122.22617031076","2131.7175979566164","2131.7175979566164","2131.7175979566164","2119.647955639203","2119.647955639203","2119.647955639203"
"624428","1384.781309204163","1384.781309204163","1384.781309204163","1982.3284721586178","1982.3284721586178","1982.3284721586178","1367.1729657724954","1367.1729657724954","1367.1729657724954","1972.9416275807544","1972.9416275807544","1972.9416275807544","2041.715898832122","2041.715898832122","2041.715898832122","1464.6744388476388","1464.6744388476388","1464.6744388476388","2134.0129374181856","2134.0129374181856","2134.0129374181856","2127.2715023501314","2127.2715023501314","2127.2715023501314","2124.481177288511","2124.481177288511","2124.481177288511","2128.5663110770347","2128.5663110770347","2128.5663110770347"
"625197","1443.866230874903","1443.866230874903","1443.866230874903","1979.8950650117758","1979.8950650117758","1979.8950650117758","1331.781255801167","1331.781255801167","1331.781255801167","1977.0599963259776","1977.0599963259776","1977.0599963259776","2047.1549616560026","2047.1549616560026","2047.1549616560026","1471.7177870574046","1471.7177870574046","1471.7177870574046","2131.063851030056","2131.063851030056","2131.063851030056","2119.916887813175","2119.916887813175","2119.916887813175","2126.0432349266166","2126.0432349266166","2126.0432349266166","2115.997073260778","2115.997073260778","2115.997073260778"
"625966","1382.474120445724","1382.474120445724","1382.474120445724","1984.6245178738186","1984.6245178738186","1984.6245178738186","1381.554463160464","1381.554463160464","1381.554463160464","1997.3064045244596","1997.3064045244596","1997.3064045244596","2052.7252343575674","2052.7252343575674","2052.7252343575674","1487.1910474430874","1487.1910474430874","1487.1910474430874","2119.289574815783","2119.289574815783","2119.289574815783","2132.6678704439787","2132.6678704439787","2132.6678704439787","2133.5354791012587","2133.5354791012587","2133.5354791012587","2114.048994419937","2114.048994419937","2114.048994419937"
"626735","1441.6900501344792","1441.6900501344792","1441.6900501344792","1994.682620382778","1994.682620382778","1994.682620382778","1366.9711199256906","1366.9711199256906","1366.9711199256906","1536.7765214810843","1536.7765214810843","1536.7765214810843","2064.22702936252","2064.22702936252","2064.22702936252","1477.014800034285","1477.014800034285","1477.014800034285","2134.687495169004","2134.687495169004","2134.687495169004","2129.215338721802","2129.215338721802","2129.215338721802","2125.5671968208253","2125.5671968208253","2125.5671968208253","2127.0516014000473","2127.0516014000473","2127.0516014000473"
"627504","1436.4453760608428","1436.4453760608428","1436.4453760608428","1986.2110358849584","1986.2110358849584","1986.2110358849584","1340.958559877976","1340.958559877976","1340.958559877976","1619.1022370415913","1619.1022370415913","1619.1022370415913","2051.913983391317","2051.913983391317","2051.913983391317","1465.6771271703974","1465.6771271703974","1465.6771271703974","2146.0098037176012","2146.0098037176012","2146.0098037176012","2129.213514845952","2129.213514845952","2129.213514845952","2134.503528012213","2134.503528012213","2134.503528012213","2141.318214845144","2141.318214845144","2141.318214845144"
"628273","1437.07341081581","1437.07341081581","1437.07341081581","1984.297352502571","1984.297352502571","1984.297352502571","1362.838482876082","1362.838482876082","1362.838482876082","1987.1293931154958","1987.1293931154958","1987.1293931154958","2049.010223277665","2049.010223277665","2049.010223277665","1462.6691364407206","1462.6691364407206","1462.6691364407206","2138.95116846664","2138.95116846664","2138.95116846664","2129.997187729139","2129.997187729139","2129.997187729139","2143.5434971127484","2143.5434971127484","2143.5434971127484","2115.0538168606945","2115.0538168606945","2115.0538168606945"
"629042","1434.706396144735","1434.706396144735","1434.706396144735","1970.031382064701","1970.031382064701","1970.031382064701","1402.0889268490325","1402.0889268490325","1402.0889268490325","1972.7558826052186","1972.7558826052186","1972.7558826052186","2045.4323287740467","2045.4323287740467","2045.4323287740467","1460.4897430848964","1460.4897430848964","1460.4897430848964","2128.1822317089996","2128.1822317089996","2128.1822317089996","2115.7426397840572","2115.7426397840572","2115.7426397840572","2139.3792955765043","2139.3792955765043","2139.3792955765043","2119.6713184311916","2119.6713184311916","2119.6713184311916"
"629811","1426.2882110792616","1426.2882110792616","1426.2882110792616","1969.958459260558","1969.958459260558","1969.958459260558","1405.6975414866595","1405.6975414866595","1405.6975414866595","1993.8709676474132","1993.8709676474132","1993.8709676474132","2041.8013794294568","2041.8013794294568","2041.8013794294568","1454.9068360042654","1454.9068360042654","1454.9068360042654","2126.902024483273","2126.902024483273","2126.902024483273","2130.4372070496765","2130.4372070496765","2130.4372070496765","2137.2788108327372","2137.2788108327372","2137.2788108327372","2111.8396399278663","2111.8396399278663","2111.8396399278663"
"630580","1151.3007689746576","1151.3007689746576","1151.3007689746576","1976.4299442680826","1976.4299442680826","1976.4299442680826","1406.259926882889","1406.259926882889","1406.259926882889","1984.3089195351504","1984.3089195351504","1984.3089195351504","2034.1902414995236","2034.1902414995236","2034.1902414995236","1441.9070787070673","1441.9070787070673","1441.9070787070673","2129.2721129620872","2129.2721129620872","2129.2721129620872","2130.1753421882045","2130.1753421882045","2130.1753421882045","2134.947912014149","2134.947912014149","2134.947912014149","2111.724257484483","2111.724257484483","2111.724257484483"
"631349","1386.2081462020901","1386.2081462020901","1386.2081462020901","1985.8322426032073","1985.8322426032073","1985.8322426032073","1363.1661066652332","1363.1661066652332","1363.1661066652332","1983.1238390368642","1983.1238390368642","1983.1238390368642","2040.908721396135","2040.908721396135","2040.908721396135","1425.8125815395574","1425.8125815395574","1425.8125815395574","2130.62514427587","2130.62514427587","2130.62514427587","2112.453042479057","2112.453042479057","2112.453042479057","2120.487409743377","2120.487409743377","2120.487409743377","2112.8104152812693","2112.8104152812693","2112.8104152812693"
"632118","1447.6224843722457","1447.6224843722457","1447.6224843722457","1984.123514122147","1984.123514122147","1984.123514122147","1396.4672474589197","1396.4672474589197","1396.4672474589197","1985.6469736126428","1985.6469736126428","1985.6469736126428","2042.232256047734","2042.232256047734","2042.232256047734","1400.1744362525835","1400.1744362525835","1400.1744362525835","2125.307360159723","2125.307360159723","2125.307360159723","2124.339796893677","2124.339796893677","2124.339796893677","2140.8450234511442","2140.8450234511442","2140.8450234511442","2121.216086729617","2121.216086729617","2121.216086729617"
"632887","1439.5719086976912","1439.5719086976912","1439.5719086976912","1996.5153839822106","1996.5153839822106","1996.5153839822106","1390.539067390169","1390.539067390169","1390.539067390169","1991.6434689875505","1991.6434689875505","1991.6434689875505","2049.915073848828","2049.915073848828","2049.915073848828","1375.8768362612952","1375.8768362612952","1375.8768362612952","2130.0843469527754","2130.0843469527754","2130.0843469527754","2129.867105072711","2129.867105072711","2129.867105072711","2131.9352984431707","2131.9352984431707","2131.9352984431707","2116.3993662527887","2116.3993662527887","2116.3993662527887"
"633656","1440.4769409217433","1440.4769409217433","1440.4769409217433","1995.7725310258757","1995.7725310258757","1995.7725310258757","1378.452917622809","1378.452917622809","1378.452917622809","1979.0464802821168","1979.0464802821168","1979.0464802821168","2045.0255462363805","2045.0255462363805","2045.0255462363805","1376.9334152489416","1376.9334152489416","1376.9334152489416","2133.3959828983216","2133.3959828983216","2133.3959828983216","2132.3140925042344","2132.3140925042344","2132.3140925042344","2137.2078281274266","2137.2078281274266","2137.2078281274266","2123.699009757435","2123.699009757435","2123.699009757435"
"634425","1338.5880187053497","1338.5880187053497","1338.5880187053497","1980.043863483839","1980.043863483839","1980.043863483839","1368.5697889879084","1368.5697889879084","1368.5697889879084","1996.4882428455098","1996.4882428455098","1996.4882428455098","2052.6770249419583","2052.6770249419583","2052.6770249419583","1387.9153261643537","1387.9153261643537","1387.9153261643537","2129.775705985906","2129.775705985906","2129.775705985906","2127.9594726468467","2127.9594726468467","2127.9594726468467","2144.0193405692844","2144.0193405692844","2144.0193405692844","2128.6465020996006","2128.6465020996006","2128.6465020996006"
"635194","1439.0450677525237","1439.0450677525237","1439.0450677525237","2002.4421245958072","2002.4421245958072","2002.4421245958072","1373.072891330375","1373.072891330375","1373.072891330375","1990.181267846619","1990.181267846619","1990.181267846619","2042.2665954529928","2042.2665954529928","2042.2665954529928","1386.9836701542597","1386.9836701542597","1386.9836701542597","2124.918249722141","2124.918249722141","2124.918249722141","2135.857715814731","2135.857715814731","2135.857715814731","2135.129819717523","2135.129819717523","2135.129819717523","2117.4187295248976","2117.4187295248976","2117.4187295248976"
"635963","1436.1196806593923","1436.1196806593923","1436.1196806593923","1997.74384163876","1997.74384163876","1997.74384163876","1372.2745957351233","1372.2745957351233","1372.2745957351233","1986.206891079302","1986.206891079302","1986.206891079302","2043.066236013791","2043.066236013791","2043.066236013791","1394.2583948579127","1394.2583948579127","1394.2583948579127","2116.717996310777","2116.717996310777","2116.717996310777","2114.219317831675","2114.219317831675","2114.219317831675","2133.582736059166","2133.582736059166","2133.582736059166","2110.265790549929","2110.265790549929","2110.265790549929"
"636732","1438.291166912515","1438.291166912515","1438.291166912515","1961.422915820254","1961.422915820254","1961.422915820254","1365.5746202597707","1365.5746202597707","1365.5746202597707","1981.3982463533985","1981.3982463533985","1981.3982463533985","2050.7016266490955","2050.7016266490955","2050.7016266490955","1371.2838141429206","1371.2838141429206","1371.2838141429206","2132.803723314255","2132.803723314255","2132.803723314255","2110.763302142593","2110.763302142593","2110.763302142593","2135.4425509348803","2135.4425509348803","2135.4425509348803","2116.6727975311787","2116.6727975311787","2116.6727975311787"
"637501","1430.6277301401935","1430.6277301401935","1430.6277301401935","1966.9351561200424","1966.9351561200424","1966.9351561200424","1388.910728610378","1388.910728610378","1388.910728610378","1986.1831390611903","1986.1831390611903","1986.1831390611903","2046.3707660743823","2046.3707660743823","2046.3707660743823","1380.3052686677413","1380.3052686677413","1380.3052686677413","2133.7476045027397","2133.7476045027397","2133.7476045027397","2120.585805658615","2120.585805658615","2120.585805658615","2136.6563490497365","2136.6563490497365","2136.6563490497365","2119.285691521599","2119.285691521599","2119.285691521599"
"638270","1414.2714411728164","1414.2714411728164","1414.2714411728164","1981.5622647652945","1981.5622647652945","1981.5622647652945","1372.7354240845937","1372.7354240845937","1372.7354240845937","1983.7481759214277","1983.7481759214277","1983.7481759214277","2059.7442249052824","2059.7442249052824","2059.7442249052824","1370.3949760187454","1370.3949760187454","1370.3949760187454","2134.605788243229","2134.605788243229","2134.605788243229","2136.7999568407763","2136.7999568407763","2136.7999568407763","2148.485628048291","2148.485628048291","2148.485628048291","2119.4695544506294","2119.4695544506294","2119.4695544506294"
"639039","1241.6516856233152","1241.6516856233152","1241.6516856233152","1998.5746953330554","1998.5746953330554","1998.5746953330554","1415.3911583867389","1415.3911583867389","1415.3911583867389","1983.0332971247196","1983.0332971247196","1983.0332971247196","2035.173540099398","2035.173540099398","2035.173540099398","1360.9138709865042","1360.9138709865042","1360.9138709865042","2134.155464546891","2134.155464546891","2134.155464546891","2123.986889220074","2123.986889220074","2123.986889220074","2135.602677368832","2135.602677368832","2135.602677368832","2126.8349835291833","2126.8349835291833","2126.8349835291833"
"639808","1090.1168968736854","1090.1168968736854","1090.1168968736854","1984.1556070759777","1984.1556070759777","1984.1556070759777","1422.273077711444","1422.273077711444","1422.273077711444","1993.647494727132","1993.647494727132","1993.647494727132","2045.2681916892868","2045.2681916892868","2045.2681916892868","1366.7225052771155","1366.7225052771155","1366.7225052771155","2129.5573649814223","2129.5573649814223","2129.5573649814223","2130.97613977335","2130.97613977335","2130.97613977335","2130.7534308529807","2130.7534308529807","2130.7534308529807","2123.6195305159326","2123.6195305159326","2123.6195305159326"
"640577","894.11439572515","894.11439572515","894.11439572515","1987.5391529918902","1987.5391529918902","1987.5391529918902","1416.7973851220033","1416.7973851220033","1416.7973851220033","1999.5628539832387","1999.5628539832387","1999.5628539832387","2061.273449946915","2061.273449946915","2061.273449946915","1370.904952463513","1370.904952463513","1370.904952463513","2140.2675817032664","2140.2675817032664","2140.2675817032664","2130.08924756437","2130.08924756437","2130.08924756437","2135.198490038716","2135.198490038716","2135.198490038716","2137.1801636029813","2137.1801636029813","2137.1801636029813"
"641346","905.45641078539","905.45641078539","905.45641078539","1965.1055697462305","1965.1055697462305","1965.1055697462305","1434.0391113637424","1434.0391113637424","1434.0391113637424","1987.3151245740407","1987.3151245740407","1987.3151245740407","2047.1768082512408","2047.1768082512408","2047.1768082512408","1384.2742892657575","1384.2742892657575","1384.2742892657575","2111.701545974881","2111.701545974881","2111.701545974881","2121.921053055517","2121.921053055517","2121.921053055517","2139.7257247909356","2139.7257247909356","2139.7257247909356","2122.842455951675","2122.842455951675","2122.842455951675"
"642115","1117.501611972678","1117.501611972678","1117.501611972678","1996.0873615988232","1996.0873615988232","1996.0873615988232","1416.3758076488452","1416.3758076488452","1416.3758076488452","1998.4764200659602","1998.4764200659602","1998.4764200659602","2052.0708197489926","2052.0708197489926","2052.0708197489926","1386.195844986038","1386.195844986038","1386.195844986038","2139.6559693260624","2139.6559693260624","2139.6559693260624","2124.5193173719067","2124.5193173719067","2124.5193173719067","2128.489973628275","2128.489973628275","2128.489973628275","2122.07498322462","2122.07498322462","2122.07498322462"
