"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"316059","2173.8865970863894","2173.8865970863894","2173.8865970863894","2160.237991431659","2160.237991431659","2160.237991431659","2163.2343458283494","2163.2343458283494","2163.2343458283494"
"316828","2166.4634727274292","2166.4634727274292","2166.4634727274292","2163.6434658520993","2163.6434658520993","2163.6434658520993","2170.390869540233","2170.390869540233","2170.390869540233"
"317597","2178.4476992600466","2178.4476992600466","2178.4476992600466","2170.2017098375354","2170.2017098375354","2170.2017098375354","2174.124642291375","2174.124642291375","2174.124642291375"
"318366","2171.06542792828","2171.06542792828","2171.06542792828","2168.9580914275048","2168.9580914275048","2168.9580914275048","2169.8554278932056","2169.8554278932056","2169.8554278932056"
"319135","2174.5840181808494","2174.5840181808494","2174.5840181808494","2162.356046951499","2162.356046951499","2162.356046951499","2166.5320521136573","2166.5320521136573","2166.5320521136573"
"319904","2169.497038151774","2169.497038151774","2169.497038151774","2174.8258017506255","2174.8258017506255","2174.8258017506255","2154.156950476795","2154.156950476795","2154.156950476795"
"320673","2175.298534867005","2175.298534867005","2175.298534867005","2170.5737712055634","2170.5737712055634","2170.5737712055634","2167.403142272788","2167.403142272788","2167.403142272788"
"321442","2171.381412801668","2171.381412801668","2171.381412801668","2168.6571268727257","2168.6571268727257","2168.6571268727257","2169.484207475128","2169.484207475128","2169.484207475128"
"322211","2176.2177239151756","2176.2177239151756","2176.2177239151756","2177.0997624483803","2177.0997624483803","2177.0997624483803","2175.2990079882297","2175.2990079882297","2175.2990079882297"
"322980","2178.2701420420926","2178.2701420420926","2178.2701420420926","2168.8738913537068","2168.8738913537068","2168.8738913537068","2165.1035322334033","2165.1035322334033","2165.1035322334033"
"323749","2186.377730560632","2186.377730560632","2186.377730560632","2173.462951210039","2173.462951210039","2173.462951210039","2162.2989962538177","2162.2989962538177","2162.2989962538177"
"324518","2177.0256866137565","2177.0256866137565","2177.0256866137565","2169.8345133364583","2169.8345133364583","2169.8345133364583","2168.7707430639125","2168.7707430639125","2168.7707430639125"
"325287","2171.854236954392","2171.854236954392","2171.854236954392","2172.4524382780282","2172.4524382780282","2172.4524382780282","2167.982766984289","2167.982766984289","2167.982766984289"
"326056","2166.432027581465","2166.432027581465","2166.432027581465","2157.5849955291083","2157.5849955291083","2157.5849955291083","2167.454990357512","2167.454990357512","2167.454990357512"
"326825","2181.846062734238","2181.846062734238","2181.846062734238","2171.337551010924","2171.337551010924","2171.337551010924","2168.1364772891316","2168.1364772891316","2168.1364772891316"
"327594","2173.543724185459","2173.543724185459","2173.543724185459","2176.1764683985093","2176.1764683985093","2176.1764683985093","2170.9843971424893","2170.9843971424893","2170.9843971424893"
"328363","2174.5979217111208","2174.5979217111208","2174.5979217111208","2162.7409514053084","2162.7409514053084","2162.7409514053084","2175.966021153938","2175.966021153938","2175.966021153938"
"329132","2169.048908809772","2169.048908809772","2169.048908809772","2183.4258288285955","2183.4258288285955","2183.4258288285955","2172.0442853787495","2172.0442853787495","2172.0442853787495"
"329901","2172.5680507299094","2172.5680507299094","2172.5680507299094","2177.4971347815153","2177.4971347815153","2177.4971347815153","2173.444259101372","2173.444259101372","2173.444259101372"
"330670","2171.757461021243","2171.757461021243","2171.757461021243","2177.359879210943","2177.359879210943","2177.359879210943","2164.768301682255","2164.768301682255","2164.768301682255"
"331439","2178.9649003459276","2178.9649003459276","2178.9649003459276","2172.3028473577633","2172.3028473577633","2172.3028473577633","2168.8218333181394","2168.8218333181394","2168.8218333181394"
"332208","2180.049873535758","2180.049873535758","2180.049873535758","2166.014112676111","2166.014112676111","2166.014112676111","2167.5486721248317","2167.5486721248317","2167.5486721248317"
"332977","2163.418403608419","2163.418403608419","2163.418403608419","2176.3013375934593","2176.3013375934593","2176.3013375934593","2156.703812682593","2156.703812682593","2156.703812682593"
"333746","2171.0317756413874","2171.0317756413874","2171.0317756413874","2160.4560981895675","2160.4560981895675","2160.4560981895675","2168.272319316237","2168.272319316237","2168.272319316237"
"334515","2174.814483758811","2174.814483758811","2174.814483758811","2171.6662646127165","2171.6662646127165","2171.6662646127165","2170.747634361824","2170.747634361824","2170.747634361824"
"335284","2175.293772478573","2175.293772478573","2175.293772478573","2175.0138192756576","2175.0138192756576","2175.0138192756576","2171.668910085652","2171.668910085652","2171.668910085652"
"336053","2175.351707226407","2175.351707226407","2175.351707226407","2176.0418660511746","2176.0418660511746","2176.0418660511746","2167.239370827668","2167.239370827668","2167.239370827668"
"336822","2171.588879349915","2171.588879349915","2171.588879349915","2178.6895592813194","2178.6895592813194","2178.6895592813194","2171.562516442008","2171.562516442008","2171.562516442008"
"337591","2164.171758071357","2164.171758071357","2164.171758071357","2177.2533946120884","2177.2533946120884","2177.2533946120884","2171.529890847021","2171.529890847021","2171.529890847021"
"338360","2176.262576918861","2176.262576918861","2176.262576918861","2174.8544369939077","2174.8544369939077","2174.8544369939077","2169.8717744763253","2169.8717744763253","2169.8717744763253"
"339129","2174.9116939961823","2174.9116939961823","2174.9116939961823","2162.4084363160373","2162.4084363160373","2162.4084363160373","2176.6396941784633","2176.6396941784633","2176.6396941784633"
"339898","2171.417803660247","2171.417803660247","2171.417803660247","2176.6209599845192","2176.6209599845192","2176.6209599845192","2179.0159569405496","2179.0159569405496","2179.0159569405496"
"340667","2175.1933714047273","2175.1933714047273","2175.1933714047273","2172.294448842928","2172.294448842928","2172.294448842928","2164.466542045289","2164.466542045289","2164.466542045289"
"341436","2170.170796490059","2170.170796490059","2170.170796490059","2168.434227448721","2168.434227448721","2168.434227448721","2169.104463481515","2169.104463481515","2169.104463481515"
"342205","2182.617140258792","2182.617140258792","2182.617140258792","2183.2269469205653","2183.2269469205653","2183.2269469205653","2174.9331159085136","2174.9331159085136","2174.9331159085136"
"342974","2163.2005296391703","2163.2005296391703","2163.2005296391703","2170.375602602634","2170.375602602634","2170.375602602634","2172.442192533645","2172.442192533645","2172.442192533645"
"343743","2173.6992645859978","2173.6992645859978","2173.6992645859978","2172.1165371207644","2172.1165371207644","2172.1165371207644","2164.4299199916863","2164.4299199916863","2164.4299199916863"
"344512","2178.7110512635973","2178.7110512635973","2178.7110512635973","2176.25402215638","2176.25402215638","2176.25402215638","2172.4104966076325","2172.4104966076325","2172.4104966076325"
"345281","2184.0268251224306","2184.0268251224306","2184.0268251224306","2169.379749733028","2169.379749733028","2169.379749733028","2178.079381098337","2178.079381098337","2178.079381098337"
"346050","2183.7316694534393","2183.7316694534393","2183.7316694534393","2170.730080678177","2170.730080678177","2170.730080678177","2163.545005775569","2163.545005775569","2163.545005775569"
"346819","2165.0461715389047","2165.0461715389047","2165.0461715389047","2172.7666203317403","2172.7666203317403","2172.7666203317403","2173.5380826353626","2173.5380826353626","2173.5380826353626"
"347588","2171.3148153820016","2171.3148153820016","2171.3148153820016","2174.8908092021456","2174.8908092021456","2174.8908092021456","2172.7905483246827","2172.7905483246827","2172.7905483246827"
"348357","2183.1527694963675","2183.1527694963675","2183.1527694963675","2170.520043790375","2170.520043790375","2170.520043790375","2188.6150115277974","2188.6150115277974","2188.6150115277974"
"349126","2172.6110844861173","2172.6110844861173","2172.6110844861173","2169.5841720347466","2169.5841720347466","2169.5841720347466","2176.2712023209765","2176.2712023209765","2176.2712023209765"
"349895","2173.3653731606314","2173.3653731606314","2173.3653731606314","2176.9876954330684","2176.9876954330684","2176.9876954330684","2161.720526363983","2161.720526363983","2161.720526363983"
"350664","2179.5552563122","2179.5552563122","2179.5552563122","2174.510335875549","2174.510335875549","2174.510335875549","2176.731763555503","2176.731763555503","2176.731763555503"
"351433","2177.101705204504","2177.101705204504","2177.101705204504","2184.004190892918","2184.004190892918","2184.004190892918","2168.3745525347117","2168.3745525347117","2168.3745525347117"
"352202","2181.1072391398197","2181.1072391398197","2181.1072391398197","2169.6148375107896","2169.6148375107896","2169.6148375107896","2166.1397299044825","2166.1397299044825","2166.1397299044825"
"352971","2177.559891732262","2177.559891732262","2177.559891732262","2165.7269561168473","2165.7269561168473","2165.7269561168473","2167.291546719245","2167.291546719245","2167.291546719245"
"353740","2171.3752433407917","2171.3752433407917","2171.3752433407917","2180.3650627936377","2180.3650627936377","2180.3650627936377","2168.615941156813","2168.615941156813","2168.615941156813"
"354509","2176.052183668584","2176.052183668584","2176.052183668584","2162.5578508051403","2162.5578508051403","2162.5578508051403","2166.4185565259295","2166.4185565259295","2166.4185565259295"
"355278","2179.5621685014476","2179.5621685014476","2179.5621685014476","2188.3869733188426","2188.3869733188426","2188.3869733188426","2166.117471112698","2166.117471112698","2166.117471112698"
"356047","2167.0406425035435","2167.0406425035435","2167.0406425035435","2163.600548759925","2163.600548759925","2163.600548759925","2164.925407927292","2164.925407927292","2164.925407927292"
"356816","2175.7659749690365","2175.7659749690365","2175.7659749690365","2162.559159846011","2162.559159846011","2162.559159846011","2173.158055938587","2173.158055938587","2173.158055938587"
"357585","2187.0086665093436","2187.0086665093436","2187.0086665093436","2176.8192203316053","2176.8192203316053","2176.8192203316053","2172.424896991715","2172.424896991715","2172.424896991715"
"358354","2177.841972412174","2177.841972412174","2177.841972412174","2184.533561579547","2184.533561579547","2184.533561579547","2170.461968656249","2170.461968656249","2170.461968656249"
"359123","2178.776695805169","2178.776695805169","2178.776695805169","2166.9144928626483","2166.9144928626483","2166.9144928626483","2163.3626745850747","2163.3626745850747","2163.3626745850747"
"359892","2171.0421966106237","2171.0421966106237","2171.0421966106237","2173.94784758621","2173.94784758621","2173.94784758621","2170.082398323354","2170.082398323354","2170.082398323354"
"360661","2176.207883262912","2176.207883262912","2176.207883262912","2162.7491408186593","2162.7491408186593","2162.7491408186593","2180.311571558105","2180.311571558105","2180.311571558105"
"361430","2175.801660535003","2175.801660535003","2175.801660535003","2173.9573086494547","2173.9573086494547","2173.9573086494547","2176.553570379573","2176.553570379573","2176.553570379573"
"362199","2178.4824555046644","2178.4824555046644","2178.4824555046644","2169.9776355256286","2169.9776355256286","2169.9776355256286","2180.451829897972","2180.451829897972","2180.451829897972"
"362968","2177.604190822534","2177.604190822534","2177.604190822534","2180.9654394916047","2180.9654394916047","2180.9654394916047","2170.7667469656394","2170.7667469656394","2170.7667469656394"
"363737","2181.8193830206023","2181.8193830206023","2181.8193830206023","2175.537425938799","2175.537425938799","2175.537425938799","2171.3752219947914","2171.3752219947914","2171.3752219947914"
"364506","2179.9314731904065","2179.9314731904065","2179.9314731904065","2186.04970892717","2186.04970892717","2186.04970892717","2163.851845556297","2163.851845556297","2163.851845556297"
"365275","2172.7402560563114","2172.7402560563114","2172.7402560563114","2190.3712845476557","2190.3712845476557","2190.3712845476557","2181.4896446635585","2181.4896446635585","2181.4896446635585"
"366044","2181.6164181369304","2181.6164181369304","2181.6164181369304","2173.8147281813476","2173.8147281813476","2173.8147281813476","2174.8505061464266","2174.8505061464266","2174.8505061464266"
"366813","2184.181453669807","2184.181453669807","2184.181453669807","2171.1484215491287","2171.1484215491287","2171.1484215491287","2174.0488480617614","2174.0488480617614","2174.0488480617614"
"367582","2178.37607818111","2178.37607818111","2178.37607818111","2175.793080280343","2175.793080280343","2175.793080280343","2173.587137277197","2173.587137277197","2173.587137277197"
"368351","2173.112553788122","2173.112553788122","2173.112553788122","2176.7938021362775","2176.7938021362775","2176.7938021362775","2180.9081624675478","2180.9081624675478","2180.9081624675478"
"369120","2162.562468691104","2162.562468691104","2162.562468691104","2172.325721971105","2172.325721971105","2172.325721971105","2182.8273785992915","2182.8273785992915","2182.8273785992915"
